ERR771001.2202_2_298_+	d1b641577c14f5f23ed207a073227cf2	99	Pfam	PF00202	Aminotransferase class-III	1	99	1.1E-22	T	21-05-2021	IPR005814	Aminotransferase class-III	GO:0008483|GO:0030170
ERR771001.1776_3_299_-	c91261b2514d599f81127e81d136802e	99	Pfam	PF00587	tRNA synthetase class II core domain (G, H, P, S and T)	50	99	3.8E-13	T	21-05-2021	IPR002314	Aminoacyl-tRNA synthetase, class II (G/ P/ S/T)	GO:0000166|GO:0004812|GO:0005524|GO:0006418
ERR771001.25_1_297_-	f8ecd95118bd7170f9c9e178e7b0aae6	99	Pfam	PF00514	Armadillo/beta-catenin-like repeat	47	85	6.0E-7	T	21-05-2021	IPR000225	Armadillo	GO:0005515
ERR771001.25_1_297_-	f8ecd95118bd7170f9c9e178e7b0aae6	99	Pfam	PF00514	Armadillo/beta-catenin-like repeat	4	43	1.5E-4	T	21-05-2021	IPR000225	Armadillo	GO:0005515
ERR771001.2009_1_297_+	9ce3b0a4acd27b77a0806005000e33cc	99	Pfam	PF00771	FHIPEP family	1	76	9.2E-17	T	21-05-2021	IPR001712	Type III secretion system FHIPEP	GO:0009306|GO:0016020
ERR771001.411_1_297_-	4ed8a42dfde52443e156b8f05dc8ecd4	99	Pfam	PF01209	ubiE/COQ5 methyltransferase family	21	80	2.4E-16	T	21-05-2021	IPR004033	UbiE/COQ5 methyltransferase	GO:0008168
ERR771001.1120_3_248_+	c1c88eea58c3bde43a9d5bb0bda8f491	81	Pfam	PF00326	Prolyl oligopeptidase family	17	66	7.9E-6	T	21-05-2021	IPR001375	Peptidase S9, prolyl oligopeptidase, catalytic domain	GO:0006508|GO:0008236
ERR771001.2072_1_297_+	52a33eb95d849596b8611b4e436a73a4	99	Pfam	PF07686	Immunoglobulin V-set domain	12	97	3.0E-13	T	21-05-2021	IPR013106	Immunoglobulin V-set domain	
ERR771001.1034_3_299_-	bd0838964448695b1ba6671d46765b42	99	Pfam	PF16363	GDP-mannose 4,6 dehydratase	6	99	5.0E-19	T	21-05-2021	IPR016040	NAD(P)-binding domain	
ERR771001.1924_3_299_+	9a338626fcaa1c81aff10aad781f68db	99	Pfam	PF00575	S1 RNA binding domain	27	96	2.7E-11	T	21-05-2021	IPR003029	S1 domain	GO:0003676
ERR771001.2036_1_297_-	4062de2bfb2210d144f45b8e109203f6	99	Pfam	PF05088	Bacterial NAD-glutamate dehydrogenase	2	99	2.9E-16	T	21-05-2021	IPR028971	NAD-glutamate dehydrogenase	GO:0004352|GO:0019551
ERR771001.889_3_299_-	8f677b2f28edc3aec7d13fb3b0aef2f7	99	Pfam	PF13662	Toprim domain	47	94	1.2E-7	T	21-05-2021	IPR006171	TOPRIM  domain	
ERR771001.2250_3_299_+	6ce5a9e070657757c2c50377780a452d	99	Pfam	PF01336	OB-fold nucleic acid binding domain	31	96	5.4E-9	T	21-05-2021	IPR004365	OB-fold nucleic acid binding domain, AA-tRNA synthetase-type	GO:0003676
ERR771001.212_3_298_-	842cc12cc8868d9c5ec69e867fe42a8c	98	Pfam	PF02779	Transketolase, pyrimidine binding domain	12	97	8.1E-22	T	21-05-2021	IPR005475	Transketolase-like, pyrimidine-binding domain	
ERR771001.1039_1_189_+	0efee634ddfbc566f17cef43beba2016	62	Pfam	PF12915	Protein of unknown function (DUF3833)	1	55	9.6E-18	T	21-05-2021	IPR024409	Protein of unknown function DUF3833	
ERR771001.814_2_298_-	abcd2511ac5281b7a6dc4bd15c7c7243	99	Pfam	PF03060	Nitronate monooxygenase	1	99	1.2E-26	T	21-05-2021	IPR004136	Nitronate monooxygenase	GO:0018580|GO:0055114
ERR771001.1551_2_298_+	c0a0296a48ab1e787713b47a5b518f8f	99	Pfam	PF01225	Mur ligase family, catalytic domain	1	98	2.2E-18	T	21-05-2021	IPR000713	Mur ligase, N-terminal catalytic domain	GO:0005524|GO:0009058
ERR771001.2354_3_245_+	c80b785844a469895dd12b70eee1e334	81	Pfam	PF00400	WD domain, G-beta repeat	2	28	3.9E-8	T	21-05-2021	IPR001680	WD40 repeat	GO:0005515
ERR771001.2354_3_245_+	c80b785844a469895dd12b70eee1e334	81	Pfam	PF00400	WD domain, G-beta repeat	32	70	5.2E-11	T	21-05-2021	IPR001680	WD40 repeat	GO:0005515
ERR771001.1577_1_297_-	13fb7df9c948267045638499803c3e9f	99	Pfam	PF06980	Protein of unknown function (DUF1302)	3	79	4.5E-18	T	21-05-2021	IPR010727	Protein of unknown function DUF1302	
ERR771001.1835_50_298_-	dec0c68cb1c4426e921fde0bfb072a0a	82	Pfam	PF00164	Ribosomal protein S12/S23	1	81	6.9E-29	T	21-05-2021	IPR006032	Ribosomal protein S12/S23	GO:0003735|GO:0005840|GO:0006412
ERR771001.100_1_297_+	77f2d7445c8702d6ed6361c059439f29	99	Pfam	PF00580	UvrD/REP helicase N-terminal domain	3	91	1.5E-18	T	21-05-2021	IPR034739	UvrD/AddA helicase, N-terminal	GO:0005524
ERR771001.980_2_298_-	e4b8e405960e5ec2607e72f5228081b9	99	Pfam	PF00939	Sodium:sulfate symporter transmembrane region	2	98	7.0E-17	T	21-05-2021	IPR001898	Solute carrier family 13	GO:0016020|GO:0022857|GO:0055085
ERR771001.2405_1_255_-	00658b3db9b0b7aa7bea4932a7468b61	85	Pfam	PF05405	Mitochondrial ATP synthase B chain precursor (ATP-synt_B)	6	85	1.5E-14	T	21-05-2021	IPR008688	ATP synthase, F0 complex, subunit B/MI25	GO:0000276|GO:0015078|GO:0015986
ERR771001.444_2_298_+	4f690229167d1513681d38f6b43052f0	99	Pfam	PF13306	BspA type Leucine rich repeat region (6 copies)	40	99	1.1E-18	T	21-05-2021	IPR026906	BspA type Leucine rich repeat region	
ERR771001.967_1_297_-	3feac42995f5e4f39f6777ddf898c5df	99	Pfam	PF08443	RimK-like ATP-grasp domain	4	97	4.4E-7	T	21-05-2021	IPR013651	ATP-grasp fold, RimK-type	
ERR771001.2113_2_298_+	3e24103da09484b3d81ac0d14810974d	99	Pfam	PF00289	Biotin carboxylase, N-terminal domain	1	83	3.7E-30	T	21-05-2021	IPR005481	Biotin carboxylase-like, N-terminal domain	
ERR771001.193_2_298_-	698871ffc9c8243cd88da276bd660618	99	Pfam	PF00578	AhpC/TSA family	36	92	2.1E-10	T	21-05-2021	IPR000866	Alkyl hydroperoxide reductase subunit C/ Thiol specific antioxidant	GO:0016209|GO:0016491|GO:0055114
ERR771001.2474_32_298_-	0716cf138182f5d481a0db6751f1cf56	88	Pfam	PF01323	DSBA-like thioredoxin domain	1	79	5.3E-12	T	21-05-2021	IPR001853	DSBA-like thioredoxin domain	GO:0015035
ERR771001.1737_3_197_+	90acb5a871b2fb6ba3f606d7bfd18749	65	Pfam	PF01042	Endoribonuclease L-PSP	10	65	8.3E-11	T	21-05-2021	IPR006175	YjgF/YER057c/UK114 family	
ERR771001.1098_2_298_+	43784fb3ef9afbf0bea3ea05f18182c9	99	Pfam	PF00072	Response regulator receiver domain	1	99	1.7E-25	T	21-05-2021	IPR001789	Signal transduction response regulator, receiver domain	GO:0000160
ERR771001.354_1_297_-	908ac236c07e3084d17a3988fec90dcc	99	Pfam	PF08241	Methyltransferase domain	6	43	1.2E-5	T	21-05-2021	IPR013216	Methyltransferase type 11	GO:0008168
ERR771001.2291_3_299_+	9d85ba4020f72a59a51e63e7d2037663	99	Pfam	PF02673	Bacitracin resistance protein BacA	2	89	1.1E-11	T	21-05-2021	IPR003824	Undecaprenyl-diphosphatase UppP	GO:0016020|GO:0016311|GO:0050380
ERR771001.361_2_298_+	960972475ee1cd8a53fb83640af2ded3	99	Pfam	PF00892	EamA-like transporter family	2	73	4.7E-9	T	21-05-2021	IPR000620	EamA domain	GO:0016020|GO:0016021
ERR771001.1259_2_298_+	ca69183dfe2cddc1bc38c41cf363ff40	99	Pfam	PF03950	tRNA synthetases class I (E and Q), anti-codon binding domain	16	98	7.4E-22	T	21-05-2021	IPR020059	Glutamyl/glutaminyl-tRNA synthetase, class Ib, anti-codon binding domain	GO:0000166|GO:0004812|GO:0005524|GO:0005737|GO:0006418
ERR771001.505_2_292_+	55f2461fa9618e26b166626a5130d8e0	96	Pfam	PF07731	Multicopper oxidase	3	93	2.4E-25	T	21-05-2021	IPR011706	Multicopper oxidase, type 2	GO:0005507|GO:0016491|GO:0055114
ERR771001.324_1_114_+	6c71d4d1c1a0da3d4a74f31018f12b4f	38	Pfam	PF00153	Mitochondrial carrier protein	3	34	4.0E-7	T	21-05-2021	IPR018108	Mitochondrial substrate/solute carrier	
ERR771001.586_2_298_+	f96185185af0859050f41adaaedcb5b3	99	Pfam	PF12833	Helix-turn-helix domain	49	99	3.2E-9	T	21-05-2021	IPR018060	DNA binding HTH domain, AraC-type	GO:0003700|GO:0006355|GO:0043565
ERR771001.1672_3_299_+	3c1796fe5ae836c350d5e2066510b592	99	Pfam	PF03721	UDP-glucose/GDP-mannose dehydrogenase family, NAD binding domain	4	99	3.2E-10	T	21-05-2021	IPR001732	UDP-glucose/GDP-mannose dehydrogenase, N-terminal	GO:0016616|GO:0051287|GO:0055114
ERR771001.929_2_298_-	b18dbc0077e3828de354f23d54516168	99	Pfam	PF07686	Immunoglobulin V-set domain	1	97	2.1E-10	T	21-05-2021	IPR013106	Immunoglobulin V-set domain	
ERR771001.2077_2_298_-	82d976d30bb10e7f6ec3790b9c7be1ca	99	Pfam	PF02515	CoA-transferase family III	2	98	7.5E-31	T	21-05-2021	IPR003673	CoA-transferase family III	GO:0008410
ERR771001.1848_3_299_-	bbb08aa14c6cdd4f286df5498b396992	99	Pfam	PF00884	Sulfatase	3	93	1.1E-13	T	21-05-2021	IPR000917	Sulfatase, N-terminal	GO:0008484
ERR771001.1849_2_298_-	318e13aa962374455a440170268ea438	99	Pfam	PF00920	Dehydratase family	1	99	9.1E-23	T	21-05-2021	IPR000581	Dihydroxy-acid/6-phosphogluconate dehydratase	GO:0003824
ERR771001.1726_1_297_-	741aa2abdce198edd8b58dd7606c72c7	99	Pfam	PF03601	Conserved hypothetical protein 698	3	98	2.8E-26	T	21-05-2021	IPR018383	Uncharacterised protein family UPF0324, prokaryote	GO:0016021
ERR771001.982_103_297_+	e0951889b6e0311d0fdfbf247df7b74c	65	Pfam	PF00153	Mitochondrial carrier protein	22	58	3.5E-5	T	21-05-2021	IPR018108	Mitochondrial substrate/solute carrier	
ERR771001.119_60_299_-	df61fbd01efa6ba89bbee322fd110473	79	Pfam	PF00889	Elongation factor TS	1	77	1.3E-12	T	21-05-2021	IPR014039	Translation elongation factor EFTs/EF1B, dimerisation	GO:0003746|GO:0006414
ERR771001.535_2_298_+	8181f08be5111e72f885105b2e19e407	99	Pfam	PF00106	short chain dehydrogenase	24	95	2.3E-11	T	21-05-2021	IPR002347	Short-chain dehydrogenase/reductase SDR	GO:0055114
ERR771001.150_3_299_-	d8b08d6f23e9a912166c1bfb59ced986	99	Pfam	PF10458	Valyl tRNA synthetase tRNA binding arm	48	98	1.9E-22	T	21-05-2021	IPR019499	Valyl-tRNA synthetase,  tRNA-binding arm	GO:0000166|GO:0004832|GO:0005524|GO:0005737|GO:0006438
ERR771001.2497_3_299_-	68e8835d7a10b02112e435cd11cb85c2	99	Pfam	PF06421	GTP-binding protein LepA C-terminus	20	99	8.7E-36	T	21-05-2021	IPR013842	GTP-binding protein LepA, C-terminal	
ERR771001.573_47_298_-	31421e82bb7612045bcaed79ea969ae0	83	Pfam	PF13501	Sulfur oxidation protein SoxY	1	81	1.1E-24	T	21-05-2021	IPR032711	Ig-like SoxY domain	
ERR771001.1777_1_297_-	f39ae3505d34dbfde7b366dc95248feb	99	Pfam	PF00155	Aminotransferase class I and II	27	98	3.9E-6	T	21-05-2021	IPR004839	Aminotransferase, class I/classII	GO:0009058|GO:0030170
ERR771001.135_2_298_-	70058cd3917c898c4cfc5af32dc51c5b	99	Pfam	PF01921	tRNA synthetases class I (K)	2	60	2.2E-10	T	21-05-2021	IPR002904	Lysine-tRNA ligase	GO:0000166|GO:0004824|GO:0005524|GO:0005737|GO:0006430
ERR771001.859_105_299_+	060ca11ebc7c6300ddd50c54b15c7435	65	Pfam	PF00132	Bacterial transferase hexapeptide (six repeats)	2	35	1.9E-5	T	21-05-2021	IPR001451	Hexapeptide repeat	
ERR771001.1000_1_297_+	94aab8c89f624847858468a010c235a9	99	Pfam	PF05698	Bacterial trigger factor protein (TF) C-terminus	1	99	5.4E-17	T	21-05-2021	IPR008880	Trigger factor, C-terminal	GO:0006457|GO:0015031
ERR771001.1175_2_298_-	788a28c6669d993da2927bfbaf84a001	99	Pfam	PF12452	Protein of unknown function (DUF3685)	1	95	8.5E-24	T	21-05-2021	IPR022552	Uncharacterised protein family Ycf55	
ERR771001.2345_1_282_+	aa5c1a0ddb99570acfcceed829a4a257	93	Pfam	PF05187	Electron transfer flavoprotein-ubiquinone oxidoreductase, 4Fe-4S	1	90	2.0E-43	T	21-05-2021
ERR771001.290_1_297_-	7f7b690f9eea0f0eef01f936d86aa042	99	Pfam	PF13417	Glutathione S-transferase, N-terminal domain	16	85	1.4E-11	T	21-05-2021	IPR004045	Glutathione S-transferase, N-terminal	GO:0005515
ERR771001.1168_112_297_+	d9ccfabf1c24d417c40b1350b9c5616d	62	Pfam	PF04715	Anthranilate synthase component I, N terminal region	18	61	1.8E-8	T	21-05-2021	IPR006805	Anthranilate synthase component I, N-terminal	GO:0009058
ERR771001.1076_3_299_-	7a78d0840986130212b4ce8a331c83bb	99	Pfam	PF01425	Amidase	45	99	2.6E-7	T	21-05-2021	IPR023631	Amidase signature domain	
ERR771001.507_1_282_+	d272fa96e39208328c0c97c8aeaf3443	94	Pfam	PF02867	Ribonucleotide reductase, barrel domain	27	93	3.9E-16	T	21-05-2021	IPR000788	Ribonucleotide reductase large subunit, C-terminal	GO:0006260|GO:0055114
ERR771001.2122_3_299_+	f4af6483b76ba51a5b7e57d897ec2e02	99	Pfam	PF00501	AMP-binding enzyme	1	99	1.5E-14	T	21-05-2021	IPR000873	AMP-dependent synthetase/ligase	
ERR771001.1274_2_259_-	d101baef2b284102ad1ff7aa39e68201	86	Pfam	PF03480	Bacterial extracellular solute-binding protein, family 7	1	83	1.2E-22	T	21-05-2021	IPR018389	TRAP transporter solute receptor DctP/TeaA	GO:0055085
ERR771001.2027_113_298_+	8319f5abd261f3dd351b4353955c6215	62	Pfam	PF12100	Domain of unknown function (DUF3576)	13	61	2.3E-16	T	21-05-2021	IPR021959	Protein of unknown function DUF3576	
ERR771001.2067_1_297_-	a82ddbb92151c1f89e31b2425863d9e4	99	Pfam	PF03144	Elongation factor Tu domain 2	9	78	2.0E-8	T	21-05-2021	IPR004161	Translation elongation factor EFTu-like, domain 2	GO:0005525
ERR771001.377_1_297_+	617189d7eb858ac3f6768d309e0d655b	99	Pfam	PF00117	Glutamine amidotransferase class-I	3	98	2.5E-19	T	21-05-2021	IPR017926	Glutamine amidotransferase	
ERR771001.880_1_297_-	5f3929407fa273555d31b25d8e6d28d5	99	Pfam	PF00106	short chain dehydrogenase	2	98	3.8E-29	T	21-05-2021	IPR002347	Short-chain dehydrogenase/reductase SDR	GO:0055114
ERR771001.1868_80_298_+	85d83912b29b4292b13ea84181d392e9	73	Pfam	PF01722	BolA-like protein	12	73	2.6E-10	T	21-05-2021	IPR002634	BolA protein	
ERR771001.2485_3_203_-	2a00476c7f175b78a5afa970d7a2a3cb	67	Pfam	PF00271	Helicase conserved C-terminal domain	15	67	2.1E-9	T	21-05-2021	IPR001650	Helicase, C-terminal	
ERR771001.187_3_299_+	8d9bc650e255d6fb77c78740ff297630	99	Pfam	PF01063	Amino-transferase class IV	23	97	4.1E-11	T	21-05-2021	IPR001544	Aminotransferase class IV	GO:0003824
ERR771001.875_2_298_-	b462a049e6550dcfbe25ac38994c134f	99	Pfam	PF00709	Adenylosuccinate synthetase	6	99	2.6E-37	T	21-05-2021	IPR001114	Adenylosuccinate synthetase	GO:0004019|GO:0005525|GO:0006164
ERR771001.2481_8_298_-	12bc89b1308c80e2953c6c4ec0ff43bc	96	Pfam	PF00254	FKBP-type peptidyl-prolyl cis-trans isomerase	7	92	1.5E-18	T	21-05-2021	IPR001179	FKBP-type peptidyl-prolyl cis-trans isomerase domain	GO:0003755
ERR771001.1738_2_298_-	825bf354c013873b96649430cb4b19b6	99	Pfam	PF00224	Pyruvate kinase, barrel domain	20	99	3.4E-23	T	21-05-2021	IPR015793	Pyruvate kinase, barrel	GO:0000287|GO:0004743|GO:0006096|GO:0030955
ERR771001.2336_3_299_-	89073aa302ffc41fe942e37ab7ae7c90	99	Pfam	PF00296	Luciferase-like monooxygenase	1	99	8.1E-22	T	21-05-2021	IPR011251	Luciferase-like domain	GO:0016705|GO:0055114
ERR771001.704_1_297_-	e02f2f158b6a55da52fb07fb5f11065a	99	Pfam	PF06808	Tripartite ATP-independent periplasmic transporter, DctM component	7	96	3.9E-13	T	21-05-2021	IPR010656	TRAP C4-dicarboxylate transport system permease DctM subunit	
ERR771001.1863_1_297_-	1729ec71fc247ea56bd381e0c7bdb50e	99	Pfam	PF13649	Methyltransferase domain	27	98	2.2E-6	T	21-05-2021	IPR041698	Methyltransferase domain 25	
ERR771001.2311_3_299_-	299f0d2b7322ae423f26613585ab7c80	99	Pfam	PF01512	Respiratory-chain NADH dehydrogenase 51 Kd subunit	2	97	2.8E-18	T	21-05-2021	IPR011538	NADH-ubiquinone oxidoreductase 51kDa subunit, FMN-binding domain	
ERR771001.837_3_297_-	9a9517cadb1c499e8a03f2e2bc74711c	98	Pfam	PF03486	HI0933-like protein	62	93	2.8E-7	T	21-05-2021
ERR771001.2380_2_298_+	8a108c12bc07a30e600886e7a7e001fc	99	Pfam	PF00852	Glycosyltransferase family 10 (fucosyltransferase) C-term	38	99	1.8E-12	T	21-05-2021	IPR001503	Glycosyl transferase family 10	GO:0006486|GO:0008417|GO:0016020
ERR771001.1627_2_298_-	61d99967d78796cae4b3cd7a81fced2d	99	Pfam	PF07686	Immunoglobulin V-set domain	2	75	1.3E-9	T	21-05-2021	IPR013106	Immunoglobulin V-set domain	
ERR771001.2045_3_299_-	0931c0ca94d644feabdd2f350f252a5d	99	Pfam	PF00225	Kinesin motor domain	4	99	1.1E-23	T	21-05-2021	IPR001752	Kinesin motor domain	GO:0003777|GO:0005524|GO:0007018|GO:0008017
ERR771001.652_2_298_-	d821a3eb71508b98466278048ddc4ca9	99	Pfam	PF01435	Peptidase family M48	2	94	5.2E-15	T	21-05-2021	IPR001915	Peptidase M48	GO:0004222|GO:0006508
ERR771001.802_1_297_+	c2fd1f4c12e36ebfd1e90cf5e7fd16cc	99	Pfam	PF00890	FAD binding domain	32	99	8.2E-12	T	21-05-2021	IPR003953	FAD-dependent oxidoreductase 2, FAD binding domain	
ERR771001.148_3_266_-	0a70eac8d47e74dd70aa2e2fbfaec8b5	88	Pfam	PF03746	LamB/YcsF family	12	88	4.6E-28	T	21-05-2021	IPR005501	LamB/YcsF/PxpA-like	
ERR771001.74_1_288_-	3dea6fefdfbf841534d430f11f1ce292	96	Pfam	PF00330	Aconitase family (aconitate hydratase)	14	95	9.1E-28	T	21-05-2021	IPR001030	Aconitase/3-isopropylmalate dehydratase large subunit, alpha/beta/alpha domain	
ERR771001.904_3_299_-	3d6f37dac5309ea8c8f9566d3a3ecaf8	99	Pfam	PF00572	Ribosomal protein L13	1	99	2.2E-37	T	21-05-2021	IPR005822	Ribosomal protein L13	GO:0003735|GO:0005840|GO:0006412
ERR771001.504_1_297_+	1d7cd9eab43b1b904dd1f5fc2f54b2f2	99	Pfam	PF01193	RNA polymerase Rpb3/Rpb11 dimerisation domain	10	59	4.8E-7	T	21-05-2021	IPR011263	DNA-directed RNA polymerase, RpoA/D/Rpb3-type	GO:0003899|GO:0006351
ERR771001.798_1_297_-	70ebe9438a9cc641036769d1eef32171	99	Pfam	PF00293	NUDIX domain	39	81	7.9E-5	T	21-05-2021	IPR000086	NUDIX hydrolase domain	GO:0016787
ERR771001.1313_2_247_+	697ee1e7577e3a0149435ac586a564fa	81	Pfam	PF13937	Domain of unknown function (DUF4212)	1	75	3.9E-24	T	21-05-2021	IPR019886	Sodium symporter small subunit, predicted	
ERR771001.1232_1_297_+	31d8027559f3f919c732c1c094865538	99	Pfam	PF01039	Carboxyl transferase domain	2	83	3.1E-9	T	21-05-2021	IPR034733	Acetyl-CoA carboxylase	
ERR771001.1439_2_298_+	e60c0f2a837d8c0d7b546209aefef4b0	99	Pfam	PF10589	NADH-ubiquinone oxidoreductase-F iron-sulfur binding region	56	88	3.8E-10	T	21-05-2021	IPR019575	NADH-ubiquinone oxidoreductase 51kDa subunit, iron-sulphur binding domain	GO:0051539
ERR771001.1067_3_206_-	0e2fd8bb92329407bb14dd48fa0d545f	68	Pfam	PF14681	Uracil phosphoribosyltransferase	8	64	1.3E-13	T	21-05-2021
ERR771001.1073_3_299_+	872b51a727c5af2cc9699b379ea14230	99	Pfam	PF03102	NeuB family	8	99	1.0E-22	T	21-05-2021	IPR013132	N-acetylneuraminic acid synthase, N-terminal	GO:0016051
ERR771001.142_1_297_-	e47dc83d064fe9b5e8e499504f3b222c	99	Pfam	PF08411	Exonuclease C-terminal	5	88	5.9E-8	T	21-05-2021	IPR013620	Exodeoxyribonuclease I, C-terminal	GO:0006281|GO:0008852
ERR771001.964_2_298_-	2152196c7c71611f41e82ae5f73408a0	99	Pfam	PF07686	Immunoglobulin V-set domain	10	97	1.0E-13	T	21-05-2021	IPR013106	Immunoglobulin V-set domain	
ERR771001.2349_24_299_-	46799d1add241cf1b01aa142f3b1655d	91	Pfam	PF00016	Ribulose bisphosphate carboxylase large chain, catalytic domain	2	68	5.7E-15	T	21-05-2021	IPR000685	Ribulose bisphosphate carboxylase, large subunit, C-terminal	GO:0000287
ERR771001.1925_81_299_-	76cca59ca91b4847354eb106bd5c6654	72	Pfam	PF07676	WD40-like Beta Propeller Repeat	2	32	1.5E-6	T	21-05-2021	IPR011659	WD40-like Beta Propeller	
ERR771001.1371_2_298_+	3d468b8e36378aa9c086b5c2889b2572	99	Pfam	PF18911	PKD domain	34	99	1.8E-7	T	21-05-2021
ERR771001.2445_2_298_-	3965d44af4240890b8763cfb9340a813	99	Pfam	PF13844	Glycosyl transferase family 41	30	86	8.8E-10	T	21-05-2021	IPR029489	O-GlcNAc transferase, C-terminal	
ERR771001.1243_16_297_-	bdcc0a0496033a7d4d450eee5f783877	93	Pfam	PF00583	Acetyltransferase (GNAT) family	2	80	8.8E-13	T	21-05-2021	IPR000182	GNAT domain	GO:0008080
ERR771001.979_3_299_+	db4620c8d3a64891521bedd13c8ae4ef	99	Pfam	PF02386	Cation transport protein	1	97	8.0E-13	T	21-05-2021	IPR003445	Cation transporter	GO:0006812|GO:0008324|GO:0055085
ERR771001.1926_2_298_-	beb5b232e29f2875ab0597df9db194e2	99	Pfam	PF02739	5'-3' exonuclease, N-terminal resolvase-like domain	2	99	3.1E-31	T	21-05-2021	IPR020046	5'-3' exonuclease, alpha-helical arch, N-terminal	GO:0003677
ERR771001.378_8_298_-	d598d3648bd48d8e9b8c67b1650edcf3	96	Pfam	PF03420	Prohead core protein serine protease	2	46	4.9E-10	T	21-05-2021	IPR005082	Peptidase U9, T4 prohead protease	
ERR771001.1502_1_297_-	6e72fe86c6daa036df8085d011945a6d	99	Pfam	PF07686	Immunoglobulin V-set domain	5	97	1.5E-10	T	21-05-2021	IPR013106	Immunoglobulin V-set domain	
ERR771001.1643_1_198_-	dfcf30e4cbd4c55dd10866283f0992a6	66	Pfam	PF03702	Anhydro-N-acetylmuramic acid kinase	1	64	7.2E-21	T	21-05-2021	IPR005338	Anhydro-N-acetylmuramic acid kinase	GO:0005524|GO:0006040|GO:0009254|GO:0016773
ERR771001.1698_2_298_+	81592a5700fcb3180617c1ac27d6ac0d	99	Pfam	PF07686	Immunoglobulin V-set domain	12	97	8.4E-13	T	21-05-2021	IPR013106	Immunoglobulin V-set domain	
ERR771001.1898_1_297_-	a00e2320a9d81ac224b45750e12f8978	99	Pfam	PF07686	Immunoglobulin V-set domain	2	70	1.7E-9	T	21-05-2021	IPR013106	Immunoglobulin V-set domain	
ERR771001.2256_2_220_+	2e9b961f26546ae766203a5b467aae8a	73	Pfam	PF03953	Tubulin C-terminal domain	2	61	3.4E-17	T	21-05-2021	IPR018316	Tubulin/FtsZ, 2-layer sandwich domain	
ERR771001.1185_2_298_-	1dec922f784c6493e23930076987303f	99	Pfam	PF10602	26S proteasome subunit RPN7	4	69	3.4E-12	T	21-05-2021	IPR019585	26S proteasome regulatory subunit Rpn7/COP9 signalosome complex subunit 1	
ERR771001.909_3_299_+	41ac5ea715fd1f17321b418d8bb91f2c	99	Pfam	PF00124	Photosynthetic reaction centre protein	2	98	7.4E-25	T	21-05-2021	IPR000484	Photosynthetic reaction centre, L/M	GO:0009772|GO:0019684|GO:0045156
ERR771001.746_3_299_-	a30519f1c97ae966ddc476e8bece723f	99	Pfam	PF07516	SecA Wing and Scaffold domain	1	95	3.0E-9	T	21-05-2021	IPR011116	SecA Wing/Scaffold	GO:0016020|GO:0017038
ERR771001.1531_3_299_+	43d31b4c769161e1c46462815b6fefb2	99	Pfam	PF13424	Tetratricopeptide repeat	23	96	3.3E-13	T	21-05-2021
ERR771001.692_1_297_-	b6e0e085ff45fab32948d56f88761242	99	Pfam	PF07219	HemY protein N-terminus	2	97	6.6E-22	T	21-05-2021	IPR010817	HemY, N-terminal	
ERR771001.1434_3_299_+	bd758f5ab64e40fb328d5b161987b310	99	Pfam	PF05721	Phytanoyl-CoA dioxygenase (PhyH)	1	99	3.0E-16	T	21-05-2021	IPR008775	Phytanoyl-CoA dioxygenase	
ERR771001.801_3_299_-	086be9484b8d05f02f0bcbb36f51781c	99	Pfam	PF02201	SWIB/MDM2 domain	49	98	2.6E-12	T	21-05-2021	IPR003121	SWIB/MDM2 domain	GO:0005515
ERR771001.965_3_299_+	06ee45d4d9751cd87fa102cf79390171	99	Pfam	PF07686	Immunoglobulin V-set domain	12	98	1.9E-10	T	21-05-2021	IPR013106	Immunoglobulin V-set domain	
ERR771001.1637_3_299_+	27de9cd3413b5e893efa6d741e51f62d	99	Pfam	PF00521	DNA gyrase/topoisomerase IV, subunit A	6	98	8.7E-44	T	21-05-2021	IPR002205	DNA topoisomerase, type IIA, subunit A/C-terminal	GO:0003677|GO:0003918|GO:0005524|GO:0006265
ERR771001.1605_1_291_+	cf0007e6c4528ee2c7a1ead15e86c7ca	97	Pfam	PF13499	EF-hand domain pair	27	94	1.7E-8	T	21-05-2021	IPR002048	EF-hand domain	GO:0005509
ERR771001.2052_1_297_-	e84f5ef557cd559d34bc70a0c0a481d9	99	Pfam	PF07686	Immunoglobulin V-set domain	5	96	2.2E-11	T	21-05-2021	IPR013106	Immunoglobulin V-set domain	
ERR771001.915_3_298_-	bbbd2bee83e2db3b4d60dbe3e582feba	98	Pfam	PF02223	Thymidylate kinase	32	97	1.0E-14	T	21-05-2021	IPR039430	Thymidylate kinase-like domain	
ERR771001.93_3_299_-	2b4d3e16270d8ce7b6e8145f0c80d358	99	Pfam	PF00664	ABC transporter transmembrane region	1	97	2.0E-16	T	21-05-2021	IPR011527	ABC transporter type 1, transmembrane domain	GO:0005524|GO:0016021|GO:0042626|GO:0055085
ERR771001.800_3_299_+	0cca93e235eea0f8df14d23b36fab3ad	99	Pfam	PF04962	KduI/IolB family	2	96	9.0E-29	T	21-05-2021	IPR021120	KduI/IolB isomerase	GO:0016861
ERR771001.451_1_297_+	286281dbf16512b356cb1f2eea959b2a	99	Pfam	PF07686	Immunoglobulin V-set domain	13	97	2.9E-11	T	21-05-2021	IPR013106	Immunoglobulin V-set domain	
